0.19970833	0.38341667	0.14229167	0	0	0	0	0	0.44842033
0.19858333	0.38304167	0.14483333	0.8	0	0	0	0	0.44605583
0.19679167	0.38558333	0.146625	20.8	4.8	2.4	4	16	0.44810933
0.19916667	0.39058333	0.152625	20	4.8	1.6	4.8	6.4	0.44762383
0.20675	0.39291667	0.16270833	3.2	4	0	0	9.6	0.45755279
0.20875	0.42645833	0.160625	0	0	0	0	0	0.45837904
0.20820833	0.43979167	0.15283333	0	0	0	0	0	0.46726688
0.205	0.41420833	0.39675	0	0.8	0	0	0	0.49407854
0.209625	0.40079167	0.40154167	0	0	0	0	0	0.62975592
0.30079167	0.39329167	0.33691667	0	0	0	0	0	0.66785363
0.31641667	0.39508333	0.292875	0.8	0	0	0	7.2	0.67159871
0.29045833	0.39875	0.26195833	0	0	0	0	8.8	0.65536288
0.27041667	0.38995833	0.24083333	0.8	0.8	0	0	1.6	0.61492275
0.254625	0.38516667	0.22270833	1.6	0.8	0	0	1.6	0.58250404
0.24166667	0.385625	0.20941667	0.8	0.8	2.4	7.2	5.6	0.55561821
0.2345	0.38845833	0.20229167	0	0	0	0	0.8	0.53341987
0.22875	0.3865	0.20054167	0	0	0	0	0	0.51795092
0.221625	0.38870833	0.22979167	0	0	0	0	0	0.50785579
0.22533333	0.39004167	0.25620833	0	0	0	0	0	0.5261015
0.24320833	0.39279167	0.246875	0	0	0	0	0	0.53938954
0.245125	0.389625	0.23304167	0	0	0	0	0	0.54372758
0.238	0.387625	0.219625	0	0	0	0	0	0.53840813
0.23125	0.39008333	0.20804167	0	0	0	0	0	0.52745417
0.226125	0.39175	0.19895833	2.4	0	0	0	0	0.515251
0.22025	0.38545833	0.19266667	6.4	0	0	0	0	0.50903104
0.21633333	0.380375	0.18625	0.8	0	0	0	0	0.49974054
0.21216667	0.38470833	0.18045833	0.8	0	0	0	0	0.49312129
0.20929167	0.387875	0.17566667	0	0	0	0	0	0.48290967
0.20720833	0.38254167	0.17345833	0	0	0	0	0	0.47779538
0.2055	0.37695833	0.17054167	0	0	0	0	0	0.47482654
0.20270833	0.38095833	0.16804167	0	0	0	0	0	0.46919692
0.20091667	0.38358333	0.16958333	0	0	0	0	0	0.46032412
0.20158333	0.38033333	0.17295833	0	0	0	0	0	0.46561654
0.20875	0.378625	0.17833333	0	12	20	39.2	17.6	0.467643
0.21958333	0.385875	0.181625	0	0	0	0	6.4	0.48768783
0.220375	0.42404167	0.17641667	0	1.6	0	0	4.8	0.48292867
0.217625	0.47391667	0.177	0	0	0	0	0	0.49250921
0.22016667	0.436625	0.39258333	0	0	0	0	0	0.52002817
0.29570833	0.41458333	0.40383333	0	0	0	0	0	0.63807867
0.36925	0.40770833	0.40854167	0	0	0	0	0	0.71627571
0.410875	0.40770833	0.36116667	0	0	0	0	0	0.77516779
0.38866667	0.399	0.32045833	0	1.6	0	0	16.8	0.78039671
0.34970833	0.39891667	0.29154167	0	0	2.4	0	8.8	0.74174454
0.32008333	0.400375	0.269625	0	0	0	0	6.4	0.68841579
0.29866667	0.39383333	0.252625	0	0	0	0	0	0.63870433
0.28175	0.38629167	0.2385	0	0.8	0	0	1.6	0.60801329
0.26845833	0.3875	0.23883333	0	0	0	0	0.8	0.58088108
0.2625	0.38858333	0.253625	0	0	0	0	0	0.57192413
0.26158333	0.38791667	0.2465	0	0	0	0	0	0.56729771
0.25779167	0.38329167	0.23925	0	0	0	0	0	0.56913446
0.25270833	0.38208333	0.23095833	0	0	0	0	0	0.55722246
0.24725	0.38583333	0.221875	0	0	0	0	0.8	0.55044492
0.23991667	0.384	0.21479167	0	0	0	0	0	0.53752333
0.23508333	0.3795	0.207	0	0	0	0	0	0.52968542
0.23041667	0.38370833	0.19925	0	0	0	0	0	0.51732338
0.2265	0.38641667	0.193375	0	0	0	0	0.8	0.50975417
0.223125	0.38283333	0.1895	0	0	0	0	0	0.50386904
0.22066667	0.37970833	0.18520833	0	0	0	0	0	0.49578683
0.21791667	0.38291667	0.180125	0	0	0	0	0	0.48871233
0.21504167	0.38541667	0.1765	12.8	0	0	0	0	0.48434575
0.21391667	0.39066667	0.17391667	0	0	0	0	0	0.47766404
0.212875	0.38941667	0.17195833	0.8	1.6	2.4	1.6	0	0.47671725
0.209625	0.37991667	0.169	0	0	0	0	0	0.47333113
0.206625	0.381125	0.166	0	0	0	0	0	0.46905483
0.205375	0.37279167	0.163	0	0	0	0	0	0.463435
0.20445833	0.371375	0.16170833	0	0	0	3.2	0	0.45754471
0.2025	0.382125	0.159375	0	0	0	0.8	0	0.45579938
0.199125	0.38208333	0.156625	0	0	0	0	0	0.45214442
0.199	0.38029167	0.15304167	0	0	0	0	0	0.44830471
0.19929167	0.37766667	0.152875	0	0	0	0	0	0.44819225
0.20016667	0.37941667	0.15204167	0	0	0	0	0	0.447421
0.201625	0.38091667	0.14975	0	0	0	0	0	0.44655829
0.199875	0.37758333	0.14554167	0	0	0	0	0	0.444191
0.19716667	0.377375	0.14529167	0	0	0	0	0	0.439959
0.19379167	0.37741667	0.145	0	0	0	0	0	0.43629238
0.19083333	0.377875	0.146	0	0	0	0	0	0.42992829
0.18925	0.376625	0.14691667	0	0	0	0	0	0.42725967
0.18995833	0.368625	0.14570833	0	0	0	0	0	0.42568937
0.18879167	0.368375	0.14441667	0	0	0	0	0	0.42570083
0.18733333	0.36808333	0.142375	0	0	0	0	0	0.42200854
0.186125	0.36783333	0.140375	0	0	0	0	0	0.42099096
0.18691667	0.36558333	0.14016667	0	0	0	0	0	0.41959687
0.187125	0.3735	0.137375	0	0	0	0	0	0.42169412
0.18633333	0.3755	0.13520833	0	0	0	0	0	0.41633979
0.18425	0.37345833	0.13345833	0	0	0	0	0	0.42023837
0.18404167	0.36904167	0.134125	0	0	1.6	0	0	0.4161425
0.18329167	0.37395833	0.133625	0.8	0	7.2	4	0	0.41816408
0.18125	0.37645833	0.1315	0	0	0	0	0	0.415946
0.18191667	0.37683333	0.13266667	0	0	4	0	0	0.40817325
0.18354167	0.37391667	0.133875	0	0	0	0	0	0.40794029
0.1835	0.376	0.13358333	0	0	0	0	0	0.41295196
0.18104167	0.37958333	0.13166667	0	0	0	0	0	0.41223083
0.18254167	0.38008333	0.12883333	0	0	0	0	0	0.40479633
0.186875	0.37670833	0.13045833	3.2	1.6	18.4	23.2	0	0.40220238
0.18933333	0.38045833	0.13608333	0.8	1.6	6.4	6.4	0	0.4136825
0.188875	0.381375	0.13429167	0.8	0	0.8	1.6	0	0.41710546
0.189	0.38883333	0.133	0	0	0	0.8	0	0.41155562
0.18979167	0.40145833	0.13291667	0	0	0	0	0	0.41832058
0.19208333	0.39958333	0.13158333	0	0	1.6	1.6	0	0.42122738
0.19191667	0.39279167	0.13333333	1.6	2.4	12.8	4	0	0.42302825
0.19104167	0.38733333	0.1345	6.4	9.6	7.2	1.6	0	0.42344008
0.19216667	0.39420833	0.1355	1.6	0.8	4	4.8	0	0.42926796
0.195375	0.417875	0.1365	0	0	0	0.8	0	0.43057
0.20183333	0.435625	0.14183333	9.6	9.6	16.8	9.6	0	0.43726092
0.21779167	0.436875	0.15770833	20.8	27.2	30.4	24.8	0	0.44387383
0.23320833	0.46045833	0.1665	9.6	8	8.8	8	0	0.48433888
0.28745833	0.5885	0.38566667	0	0	0	0	0	0.51913746
0.55125	0.613875	0.845125	0	0	0	0	0	0.81557746
1.04554167	0.70941667	0.72475	0	0	0	0	0	1.36111379
0.980875	0.63745833	0.57891667	0	0	0	0	0	1.58457517
0.7	0.57154167	0.48720833	0	0	0	0	0	1.5078515
0.56466667	0.526875	0.42575	0	0	0	0	0	1.30830438
0.48479167	0.491125	0.38316667	0	0	0	0	0	1.10873108
0.43125	0.47275	0.3505	0	0	0	0	0	0.96197075
0.39491667	0.462375	0.32283333	0	0	0	0	0	0.85708579
0.368375	0.44916667	0.30116667	0	0	0	0	0	0.782353
0.34766667	0.43420833	0.28445833	0.8	0	0	0	0	0.72976988
0.33133333	0.427125	0.27070833	4	0	0	2.4	0	0.6921645
0.32154167	0.42979167	0.26283333	13.6	8.8	17.6	12	0	0.66233308
0.31795833	0.43179167	0.252125	1.6	0.8	0	0	0	0.64530354
0.31266667	0.451375	0.244125	9.6	2.4	0	0	0	0.63205017
0.311625	0.452625	0.244625	36.8	24.8	38.4	42.4	0	0.62483817
0.32429167	0.44391667	0.36095833	6.4	40.8	69.6	60.8	0	0.64485167
0.372125	0.465875	0.584375	0	3.2	6.4	6.4	0	0.72237958
1.02179167	0.53125	1.12683333	0	1.6	1.6	8	0	1.17509463
1.979	0.58179167	0.87791667	0	0	0	1.6	0	1.95239079
1.87904167	0.61454167	0.705875	0	0	1.6	3.2	0	2.14153767
1.37733333	0.589125	0.60108333	0	0.8	0.8	2.4	0	2.02545071
0.91804167	0.542625	0.52383333	0	0	8	7.2	0	1.77745654
0.68908333	0.51129167	0.46558333	0	0	11.2	3.2	0	1.506539
0.60233333	0.49108333	0.419625	0	0	0	0.8	0	1.26653404
0.54708333	0.47479167	0.38533333	0	0	0	0.8	0	1.10266783
0.50516667	0.453125	0.35691667	0	0	0	0	0	0.98687821
0.47116667	0.43954167	0.33366667	0	0	0	0	0	0.90871112
0.44525	0.43770833	0.31408333	0	0	0	0	0	0.84476208
0.42041667	0.43354167	0.2985	0	0	0	0	0	0.796677
0.400625	0.4235	0.28579167	0	0	0	0	0	0.75835529
0.38366667	0.41529167	0.2755	0	0	0	0	0	0.72631825
0.372625	0.41854167	0.26541667	0	0	0	0	0	0.70272788
0.363125	0.41916667	0.25629167	0	0.8	0	0	0	0.68165092
0.365	0.41191667	0.250625	0	0	0	0	0	0.66493179
0.376625	0.40825	0.24708333	0	0	0	0	0	0.65790733
0.36870833	0.411625	0.24179167	3.2	4	0.8	0	0	0.65815837
0.35716667	0.41454167	0.233375	16	9.6	4	6.4	0	0.64916962
0.34770833	0.41029167	0.23279167	0	0.8	4.8	8	0	0.64387504
0.34258333	0.40841667	0.23083333	1.6	0.8	0	0	0	0.63618558
0.338375	0.41366667	0.224125	4	2.4	0	0	0	0.62330696
0.34916667	0.41866667	0.250875	1.6	0.8	0	0	0	0.6137625
0.42083333	0.41425	0.34279167	0	0	0	0	0	0.64913425
0.43879167	0.41366667	0.32916667	0	0	0	0	0	0.73044554
0.41554167	0.42	0.33925	1.6	0	0	0	0	0.76353017
0.40458333	0.42058333	0.34829167	2.4	4	0	0	0	0.77831796
0.39483333	0.41595833	0.32470833	3.2	1.6	0	0	0	0.773344
0.37820833	0.41233333	0.30483333	5.6	2.4	0	0	0	0.75052646
0.36529167	0.41529167	0.29341667	2.4	0.8	0	0	0	0.72508517
0.42283333	0.41475	0.342375	15.2	4.8	0	1.6	0	0.70511338
0.525375	0.41120833	0.40870833	40.8	16	14.4	4.8	0	0.76602133
0.58116667	0.41283333	0.44533333	0.8	1.6	2.4	1.6	0	0.89424708
0.67120833	0.42433333	1.098	0	0	0	0	0	1.11757575
1.13070833	0.44054167	1.06375	0.8	0	0	0	0	1.88718492
1.28354167	0.44441667	0.820375	0	0	0	0	0	2.10034808
0.97416667	0.4755	0.68145833	2.4	2.4	1.6	0.8	0	1.95368258
0.701125	0.49254167	0.59241667	1.6	6.4	4.8	8.8	0	1.69564075
0.597125	0.477	0.5315	0	0	0.8	6.4	0	1.45297058
0.54358333	0.46283333	0.49875	0	0	1.6	7.2	0	1.25080217
0.51625	0.45779167	0.48141667	0	0	0	0	0	1.13241829
0.52183333	0.46779167	0.462625	0	0.8	0	0.8	0	1.05870429
0.52304167	0.474125	0.43408333	2.4	0	3.2	7.2	0	1.02175942
0.50075	0.46470833	0.40358333	0	3.2	0	2.4	0	0.99109829
0.47475	0.457375	0.38125	0.8	2.4	0	0	0	0.95357488
0.45366667	0.45691667	0.36483333	0	0	0	0	0	0.90836879
0.43720833	0.45375	0.34766667	0	0	0	0	0	0.86731854
0.42483333	0.44058333	0.33725	2.4	0	0	0	4.8	0.832905
0.42204167	0.435	0.33179167	0	4.8	0	0	0.8	0.80798871
0.426125	0.43733333	0.32470833	0.8	0.8	0.8	0.8	1.6	0.79295083
0.4175	0.43645833	0.31275	0	0	0	0	1.6	0.78360171
0.40570833	0.431375	0.30583333	0	0	0	0.8	0	0.76948446
0.398	0.43075	0.30120833	0	0	0	0	0	0.75466129
0.39508333	0.43404167	0.29733333	0	0	0	0	0	0.74300367
0.39383333	0.43341667	0.296	0	0	0	0	0	0.73056513
0.39129167	0.43683333	0.29420833	0	0	0	0	0	0.73007983
0.38395833	0.44608333	0.28779167	0	0	0	0	0	0.72502454
0.37391667	0.45004167	0.278	0	0	0	0	0	0.71938342
0.36529167	0.446625	0.266125	0	0	0	0	0	0.70017458
0.35741667	0.44220833	0.25820833	0	0.8	0	0	1.6	0.68862033
0.34904167	0.43975	0.25579167	0	0	0	0	0	0.67517892
0.34316667	0.43966667	0.25154167	0	0	0.8	0	0	0.66326046
0.33816667	0.438875	0.24325	0	0.8	0.8	0	0.8	0.65169813
0.33158333	0.436625	0.24183333	0.8	0.8	0	0	0.8	0.64092575
0.32758333	0.438375	0.24083333	0.8	0.8	0	0	2.4	0.63247404
0.32583333	0.44683333	0.23595833	0	0.8	1.6	0.8	1.6	0.62670804
0.32504167	0.44845833	0.23470833	0	1.6	1.6	1.6	5.6	0.62279946
0.33508333	0.451125	0.2425	10.4	2.4	29.6	36	23.2	0.62780875
0.37533333	0.482125	0.25425	0	6.4	23.2	11.2	0	0.6621065
0.40333333	0.597375	0.28829167	2.4	4	13.6	12	2.4	0.72334962
0.469	0.71875	0.33583333	0	0.8	0	0	4.8	0.84577762
0.512875	0.799125	0.36708333	8	0	0	0	0	0.97712513
0.54579167	0.7455	0.40770833	0.8	3.2	0	0.8	0	1.06947175
0.571625	0.68591667	0.39666667	0	0	0	0.8	0	1.10283454
0.57241667	0.63495833	0.37375	0	0.8	0.8	0	0	1.09285129
0.54604167	0.59325	0.34816667	0	0.8	2.4	2.4	0	1.05833454
0.51095833	0.56733333	0.33083333	0	0	1.6	3.2	0	1.00459196
0.48358333	0.55275	0.313375	0.8	0	0.8	9.6	0	0.94615238
0.46591667	0.54079167	0.30204167	2.4	0	0	0	0	0.89576417
0.452875	0.530125	0.29341667	8.8	7.2	4	12.8	0	0.85772379
0.44858333	0.53004167	0.28679167	4	5.6	8.8	32	0.8	0.83880775
0.45895833	0.535	0.28354167	2.4	0	0.8	8.8	0	0.82644429
0.484	0.55075	0.28454167	0.8	0	0	1.6	0	0.83527429
0.49433333	0.56366667	0.28920833	0.8	2.4	0	0	0.8	0.85936004
0.48154167	0.58375	0.29	0	0	0	0	0	0.88065908
0.47116667	0.58045833	0.288875	0	0	0	0	0	0.88555596
0.46	0.564375	0.28275	1.6	0	2.4	2.4	0	0.87131071
0.4475	0.545125	0.27775	2.4	0	2.4	0	0	0.85075325
0.435375	0.536125	0.27145833	0	0	0	0	0.8	0.82627662
0.424	0.53529167	0.26679167	0	0	0	0	0	0.80091558
0.41079167	0.52641667	0.26129167	0	0	0	0	1.6	0.78448017
0.39958333	0.51070833	0.25816667	0.8	9.6	0	0	15.2	0.76216029
0.38845833	0.502125	0.251	0.8	2.4	0	0	4.8	0.74332583
0.38075	0.50170833	0.248375	0	0	0	0	2.4	0.72486067
0.37225	0.49716667	0.25166667	0	0	0	0	0	0.71332567
0.36733333	0.49175	0.30320833	0	0	0	0	0	0.70651383
0.40004167	0.50408333	0.45095833	0	0	0	0	0	0.75333804
0.540375	0.52754167	0.50095833	0	0	0	0	0	0.88075708
0.57420833	0.53541667	0.47454167	0	0.8	0	0	0	1.01478421
0.54554167	0.53345833	0.42916667	0	0	0	0	0	1.05551758
0.50279167	0.52766667	0.38979167	0	0	0	0	0	1.02399412
0.4665	0.516125	0.362	0	0	0	0	0.8	0.95971863
0.43854167	0.48620833	0.34079167	0	0	0	0.8	0	0.89451017
0.41929167	0.45820833	0.324625	0	0.8	0	5.6	0	0.83460917
0.40483333	0.46216667	0.31375	0	0.8	0	1.6	0	0.79891862
0.39466667	0.48329167	0.30254167	0	1.6	1.6	0.8	0	0.77422208
0.38604167	0.47004167	0.2945	0	2.4	1.6	2.4	0	0.75506354
0.38008333	0.44229167	0.28620833	0	1.6	1.6	1.6	0.8	0.73886312
0.37729167	0.43779167	0.285	0	1.6	3.2	4.8	0	0.71995296
0.37416667	0.46604167	0.283375	0	3.2	4.8	4.8	0.8	0.71234462
0.37025	0.46333333	0.278625	0	0	0	0.8	1.6	0.71127796
0.36866667	0.43925	0.27641667	0	0.8	0	0.8	0	0.70413163
0.367	0.447625	0.27066667	0.8	5.6	5.6	2.4	0	0.6939945
0.36779167	0.471875	0.267125	0.8	0.8	0	0	0.8	0.69193125
0.36891667	0.46379167	0.266	0	0	0	0	0	0.69027729
0.37191667	0.43929167	0.26125	0	0.8	0	0	0.8	0.68713212
0.37508333	0.44754167	0.261	0.8	0	0	0	1.6	0.68323967
0.377375	0.47529167	0.259625	0	1.6	0.8	0.8	0	0.68456525
0.37708333	0.46575	0.25545833	0	0	0	0	0	0.68837512
0.37454167	0.44383333	0.255	0	0	0	0	0	0.68440079
0.371	0.45254167	0.25133333	0	0	0	0	0	0.67933892
0.371125	0.45916667	0.24658333	0	0	0	0	0	0.6753515
0.374125	0.458625	0.24529167	0	0	0	0	0	0.67293833
0.38220833	0.453625	0.241375	0	0	0	0	0	0.66893879
0.38341667	0.44770833	0.241	0	0	0	0	0	0.66877242
0.37720833	0.44816667	0.23991667	0	0	0	0	0	0.66918937
0.36729167	0.45045833	0.2355	0	0	0	0	0	0.66267462
0.35845833	0.44633333	0.23233333	0.8	0	0	1.6	0	0.65337771
0.35016667	0.442375	0.22725	0	0	0	0	0	0.6433705
0.34391667	0.442625	0.22591667	0	0.8	0	0.8	0	0.63442013
0.33845833	0.4455	0.22091667	1.6	0	3.2	1.6	0	0.62517608
0.33379167	0.452375	0.21991667	0.8	0	0	2.4	0	0.62194842
0.33104167	0.45345833	0.216	0	0	0	0	0	0.61717712
0.33004167	0.45745833	0.21495833	0	0	0	0	0	0.61368029
0.32954167	0.45995833	0.21275	0	0	0	0	0	0.60640208
0.33091667	0.45820833	0.213625	0	0	0	0	0	0.60460617
0.333	0.45366667	0.2135	0	0	0	0	0	0.60125967
0.33191667	0.45333333	0.21045833	0	0	0	0	0	0.60460704
0.32704167	0.45425	0.20995833	0.8	0	0	0	0	0.60409367
0.32025	0.45320833	0.20654167	0	0	0	0	0	0.60117183
0.31216667	0.44833333	0.20054167	1.6	0	0.8	0	0	0.59367975
0.30804167	0.45116667	0.199625	9.6	0	16	9.6	0	0.58816029
0.31995833	0.47220833	0.210875	29.6	25.6	61.6	44.8	64.8	0.57735679
0.3805	0.57	0.2715	1.6	12.8	9.6	8	4	0.67135642
0.49283333	0.96470833	0.41541667	0	0.8	0	0	4	0.85137988
0.87266667	1.35754167	0.81879167	0.8	3.2	6.4	4.8	0	1.21136346
1.69775	1.28891667	0.83083333	0.8	3.2	19.2	17.6	0.8	1.85069746
1.84545833	1.0085	0.7075	0	2.4	0.8	0	0.8	2.16138033
1.59604167	0.831125	0.62608333	0	0	0	0	0	2.131012
1.32383333	0.765375	0.56895833	0	0	0	0	0	1.97869175
1.08641667	0.7255	0.51795833	0	0	0	0	0	1.80505292
0.87929167	0.685875	0.47379167	4	0	2.4	3.2	0	1.62358183
0.74620833	0.65679167	0.437125	0	0	0	0	0	1.469891
0.67266667	0.63383333	0.40720833	0	0	0	0	0	1.31589792
0.62670833	0.61266667	0.38825	0	0	0	0	0	1.19989946
0.592625	0.59233333	0.36691667	0	0	0	0	0	1.11001325
0.554	0.578625	0.34516667	0	0	0	0	0	1.03665038
0.520875	0.56745833	0.329	0	0	0	0	0	0.97228879
0.49083333	0.55216667	0.30395833	0	0	0	0	0	0.91984646
0.45929167	0.532125	0.2615	0	0	0	2.4	0.8	0.85924921
0.433375	0.51825	0.25566667	0	0	0	2.4	0	0.80143087
0.41245833	0.53445833	0.272	0	0	0	0	0	0.76441721
0.44866667	0.50704167	0.272	0	0	0	0.8	0	0.74363396
0.3905	0.5015	0.27195833	0	0	0	4.8	0.8	0.71463767
0.42033333	0.4705	0.27195833	0	0	0	0	0	0.70650558
0.42829167	0.47520833	0.27195833	0	0	0	0	0	0.67699813
0.434625	0.47120833	0.27183333	0	0	0	0	0	0.64293108
0.32966667	0.46808333	0.272	0	0	0	0	0	0.62755538
0.34608333	0.47816667	0.272	0	0	0	0	0	0.63069383
0.35095833	0.49929167	0.272	0	0	0	0	0	0.62670863
0.35729167	0.50420833	0.272	0	0	0	0	0	0.62764242
0.345	0.48245833	0.272	0	0	0	0	0	0.63373937
0.35775	0.47916667	0.272	0	0	0	0	0	0.63704229
0.4065	0.48416667	0.27258333	0	0	0	0	0	0.62890983
0.36075	0.47795833	0.272625	0	0	0	0	0	0.61273625
0.331625	0.46570833	0.27295833	0	0	0	0	0	0.60854871
0.32929167	0.45520833	0.273	0	0	0	0	0	0.61308283
0.32154167	0.48820833	0.27179167	0	0	0	0	0	0.61658112
0.3325	0.50875	0.25904167	0	0	5.6	0.8	0	0.62729871
0.34679167	0.50108333	0.236625	0	0	0.8	0	0.8	0.64142904
0.35445833	0.51254167	0.23304167	0	0	0.8	0.8	1.6	0.65472029
0.35595833	0.53808333	0.23870833	4.8	4.8	0	0	4	0.67085225
0.35725	0.54375	0.232875	1.6	6.4	0	0	7.2	0.67992192
0.352125	0.53275	0.23033333	1.6	11.2	2.4	2.4	4.8	0.67734688
0.34966667	0.52133333	0.23483333	0	4	0	0	0.8	0.67318792
0.37004167	0.52470833	0.24133333	0.8	3.2	0	0	0	0.67193904
0.39929167	0.534625	0.25133333	0	3.2	0	0	0	0.68331608
0.41204167	0.53883333	0.25875	0	1.6	0	0	0	0.70814646
0.39958333	0.54833333	0.26675	0	0	0	0	0	0.72420758
0.391	0.55354167	0.2875	0	0.8	0	0	0	0.73545138
0.39291667	0.561	0.29183333	0	0	0	0	0	0.74121621
0.3975	0.561875	0.293625	0	0	0	0	0	0.75199362
0.39825	0.5555	0.29616667	0	0	0	0	0	0.7583735
0.39754167	0.548875	0.30158333	0.8	1.6	0	0	3.2	0.75934221
0.39783333	0.551375	0.33366667	4	0.8	0	0	1.6	0.76876046
0.43820833	0.55875	0.404875	0	0	0	0	0	0.81088025
0.55370833	0.577375	0.43066667	3.2	8.8	5.6	5.6	11.2	0.88987487
0.59125	0.58966667	0.421625	0.8	0.8	0.8	0.8	0.8	0.99734492
0.588125	0.60179167	0.432375	4	0	0	0	0.8	1.05938133
0.60695833	0.61908333	0.5115	0	1.6	0	0	0	1.10648429
0.69233333	0.64920833	0.56979167	13.6	5.6	4	4	26.4	1.20082854
0.77808333	0.65666667	0.57391667	0	1.6	4.8	4.8	0	1.31888792
0.79929167	0.6985	0.58941667	0	2.4	0	0	0	1.41072921
0.83654167	0.77829167	0.638125	0	0.8	0	0	0.8	1.50918404
0.950125	0.796	0.62854167	2.4	3.2	0	0	4	1.61371167
0.926375	0.75279167	0.58754167	8.8	14.4	5.6	5.6	8.8	1.65438279
0.84783333	0.75304167	0.605125	0.8	4	3.2	3.2	1.6	1.63372333
0.87591667	0.89866667	0.68604167	7.2	1.6	0	0	11.2	1.67076754
1.09370833	1.19416667	0.76670833	0	0	0	0	0	1.81300708
1.40495833	1.27516667	0.86354167	0	0.8	0	0	2.4	2.03250754
1.68641667	1.17891667	0.83758333	3.2	1.6	1.6	1.6	12	2.23993958
